Date,Comment,Sentiment,Platform,Username,Engagement_Count
2025-05-27,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_926,10
2025-05-27,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_979,170
2025-05-27,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_824,12
2025-05-27,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,TikTok,user_retail_778,102
2025-05-28,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_597,45
2025-05-28,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_351,23
2025-05-28,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_970,26
2025-05-28,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_221,77
2025-05-28,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_187,7
2025-05-28,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_915,66
2025-05-28,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,YouTube,user_retail_303,53
2025-05-28,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,Instagram,user_retail_232,62
2025-05-29,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_913,93
2025-05-29,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,TikTok,user_retail_650,2
2025-05-29,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_543,29
2025-05-29,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_573,29
2025-05-29,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_688,26
2025-05-29,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_843,13
2025-05-29,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_578,15
2025-05-29,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_933,6
2025-05-29,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,TikTok,user_retail_816,22
2025-05-29,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_745,71
2025-05-29,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_582,80
2025-05-29,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,X,user_retail_431,175
2025-05-29,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_614,45
2025-05-29,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_882,1
2025-05-30,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,YouTube,user_retail_399,79
2025-05-30,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_578,17
2025-05-30,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,TikTok,user_retail_885,264
2025-05-30,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_151,15
2025-05-30,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_700,28
2025-05-30,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_190,48
2025-05-30,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_938,17
2025-05-30,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,YouTube,user_retail_631,107
2025-05-30,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_215,36
2025-05-30,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_622,64
2025-05-30,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_739,16
2025-05-30,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_219,30
2025-05-30,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_810,17
2025-05-31,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,Instagram,user_retail_552,726
2025-05-31,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_759,49
2025-05-31,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,X,user_retail_227,29
2025-05-31,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_709,104
2025-05-31,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_926,120
2025-06-01,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_450,222
2025-06-01,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,X,user_retail_278,153
2025-06-01,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_622,1
2025-06-01,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_120,26
2025-06-01,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_263,86
2025-06-01,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,TikTok,user_retail_710,38
2025-06-02,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_775,196
2025-06-02,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,Instagram,user_retail_929,27
2025-06-02,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_248,101
2025-06-02,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,TikTok,user_retail_146,110
2025-06-02,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_370,53
2025-06-02,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_591,44
2025-06-02,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_788,198
2025-06-02,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,Instagram,user_retail_287,393
2025-06-02,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_875,157
2025-06-02,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,Instagram,user_retail_695,2
2025-06-02,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_445,62
2025-06-03,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,YouTube,user_retail_826,58
2025-06-03,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,Instagram,user_retail_640,342
2025-06-03,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_984,48
2025-06-03,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_972,43
2025-06-03,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,X,user_retail_172,93
2025-06-03,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_470,49
2025-06-03,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_938,44
2025-06-03,Lewat sini pas lagi jam istirahat kantor aja.,Netral,Instagram,user_retail_691,101
2025-06-03,Lewat sini pas lagi jam istirahat kantor aja.,Netral,YouTube,user_retail_876,4
2025-06-03,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_157,46
2025-06-03,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,YouTube,user_retail_531,222
2025-06-04,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,Instagram,user_retail_202,601
2025-06-04,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_936,25
2025-06-04,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_878,89
2025-06-04,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_342,13
2025-06-04,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_646,186
2025-06-04,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_204,9
2025-06-04,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,X,user_retail_308,151
2025-06-04,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_761,68
2025-06-04,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,Instagram,user_retail_664,76
2025-06-04,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_793,19
2025-06-04,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_591,2
2025-06-05,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_676,5
2025-06-05,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_135,7
2025-06-05,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_100,31
2025-06-05,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,X,user_retail_275,277
2025-06-05,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,TikTok,user_retail_358,14
2025-06-05,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,YouTube,user_retail_743,207
2025-06-06,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_471,91
2025-06-06,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_791,86
2025-06-06,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_633,13
2025-06-06,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_658,15
2025-06-06,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_435,35
2025-06-06,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_660,8
2025-06-06,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_198,12
2025-06-07,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,TikTok,user_retail_725,236
2025-06-07,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,Instagram,user_retail_678,36
2025-06-07,Lewat sini pas lagi jam istirahat kantor aja.,Netral,Instagram,user_retail_680,189
2025-06-07,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,YouTube,user_retail_904,4
2025-06-07,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_560,15
2025-06-07,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_821,121
2025-06-07,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,X,user_retail_271,114
2025-06-07,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_854,12
2025-06-07,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_213,63
2025-06-07,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_199,104
2025-06-07,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_948,152
2025-06-07,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,YouTube,user_retail_966,42
2025-06-07,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_487,258
2025-06-07,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,X,user_retail_434,23
2025-06-08,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_485,199
2025-06-08,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,TikTok,user_retail_240,118
2025-06-08,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_741,3
2025-06-08,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,YouTube,user_retail_146,132
2025-06-08,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_157,3
2025-06-08,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,TikTok,user_retail_261,50
2025-06-08,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_666,17
2025-06-09,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_942,71
2025-06-09,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_428,10
2025-06-09,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_377,16
2025-06-09,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_480,19
2025-06-09,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_815,26
2025-06-09,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_664,21
2025-06-09,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,Instagram,user_retail_757,7
2025-06-10,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_216,49
2025-06-10,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_125,152
2025-06-10,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,Instagram,user_retail_512,147
2025-06-10,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,X,user_retail_708,76
2025-06-10,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_623,118
2025-06-10,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,X,user_retail_788,144
2025-06-10,Lewat sini pas lagi jam istirahat kantor aja.,Netral,YouTube,user_retail_772,38
2025-06-10,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_787,33
